site,title,company,location,description,"Jumlah Perguruan Tinggi di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi","Jumlah Mahasiswa di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi",Jumlah lulusan sarjana 2020,Jumlah lulusan sarjana 2021,Persentase lulusan SMA/SMK 2020,Persentase lulusan SMA/SMK 2021,Jumlah penduduk perprovinsi 2020,Jumlah penduduk perprovinsi 2021,Persentase pengangguran 2020,Persentase pengangguran 2021
indeed,Account Manager,Yellow.ai,Indonesia,Execute with Clarity & Focus - Pursue objectives with precision and unwavering focus. Create Customer Success - Create a customer-centric culture that…,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Head of Digital,Talentvis,Indonesia,IT Engineers (Software/Applications/Database)IT Management (Projects/Infrastructure). 3+ years of experience leading digital transformation.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Solutions Engineer,Monroe Consulting Group,Indonesia,Supporting the sales team in pinpoint customer's problems and translate technologies into solutions. Create and enhance Tools and Processes to support the…,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Full Stack Developer,Reeracoen Indonesia,Indonesia,Education: Graduated with a Bachelor Degree of Information Technology/Computer Science or related field. At least one live app with sizeable active user-base.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Vice President of Information Technology,Talentvis,Indonesia,"Strategy & ideation – define technology choices, strategy and ideas necessary to build a high performance technology organization consisting of various…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Chief Product Officer,Talentvis,Indonesia,"7+ years of product management experience collaborating with designers and engineers to. Work closely with engineers, designers, and marketers to build and…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Ios Developer,Mitrais,Indonesia,"Developing programs that conform to the functional and technical specification. Planning and executing unit testing, string testing, and integration testing.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Ios Developer,Akar Inti Teknologi (AIT),Indonesia,"Design and build advanced applications for the iOS platform. Collaborate with cross-functional teams to define, design, and ship new features.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Ios Developer,Bisnis Indonesia,Indonesia,"Familiar dengan code versioning tools seperti Git, SVN. Memiliki kemampuan debugging dan problem solving.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Ios Developer,Talent Hunts,Indonesia,"Design and Develop native mobile Application for Android and/or IOS. Collaborate with cross functional teams to define, design , build and deploy applications.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Ios Developer,Talent Hunts,Indonesia,Design and build applications for iOS platform. Collaborate with team to develop new features for both existing and new application.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Ios Developer,JonaJo Consulting,Indonesia,"Design and build advanced applications for the iOS platform. Collaborate with cross-functional teams to define, design, and ship new features.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Mobile Developer,Talentvis,Indonesia,"Apr 30, 2021, 6:44:35 PM - 2 years ago. Understand about SDLC (Software Development Life Cycle). Experience in using Programming Languages such as Java or…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Mobile Developer,Talentvis,Indonesia,"Sep 22, 2021, 2:42:20 AM - 2 years ago. Candidats must possess at least Bachelor's Degree in Mobile Application & Technology/Computer Science/Information System…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Developer,Mitrais,Indonesia,"Developing programs that conform to the functional and technical specification. Planning and executing unit testing, string testing, and integration testing.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Freelancer Mobile Flutter,vascomm,Indonesia,Vascomm also working in the field of Internet of Things (IoT) to develop future technology like smart homes/offices and smart cities.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Developer,Talentvis,Indonesia,Minimum 2-3 years hands-on experience as Mobile Developer. Experience or willingness to learn Dart language using Flutter framework.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Machine Specialist,Revalue Nature,Indonesia,"Strong background in machine learning, deep learning, and computer vision. Developing and implementing advanced machine learning algorithms: Design and…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Senior Risk Analyst,Lazada,Indonesia,Collaborate with technology counterparts to build machine learning models and algorithms to detect assortment related risks on the platform.·.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Machine Learning Engineer,Talentvis,Indonesia,"3+ years of experience of applied Quantitative Analysis, Statistical Analysis or Modelling. Experience working with relational SQL databases.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Head of Analytics,StrategArt,Indonesia,Create statistical and machine learning models. Define strategiv direction on data science projects. Lead design dan deployment of enhancements and fixes to…,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,User Experience Designer,vascomm,Indonesia,Vascomm also working in the field of Internet of Things (IoT) to develop future technology like smart homes/offices and smart cities.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,MS Capital Group,Indonesia,We are seeking a highly skilled and experienced UI/UX Manager to join our remote team in Indonesia and lead the design and user experience aspects of our…,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,User Interface Designer,Talentvis,Indonesia,"Apr 30, 2021, 6:41:12 PM - 2 years ago. Min 3 years Proven experience as a UX Designer. Strong portfolio of software design projects.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Safety Specialist,Worley,Kalimantan Timur,The role of the Field Health Safety and Environmental Advisor is to identify trends/themes to proactively monitor risk levels before they rise above acceptable…,54.0,96091.0,20188.0,18793.0,71.63,62.3,3766.0,3808.2,6.87,6.83
indeed,Document Control Clerk,Worley,Kalimantan Timur,"5 (five) years of relevant document control/document management/data entry experience in oil and gas and petrochemical project (i.e., refinery project,…",54.0,96091.0,20188.0,18793.0,71.63,62.3,3766.0,3808.2,6.87,6.83
indeed,Site Engineer,Worley,Kalimantan Timur,"As a Start-up Engineer - Electrical, you will work closely with our existing team and deliver excellent work to our client. O National Electrical Code (NEC).",54.0,96091.0,20188.0,18793.0,71.63,62.3,3766.0,3808.2,6.87,6.83
indeed,Senior Process Engineer,Worley,Kalimantan Timur,To effectively coordinate and provide sound technical advise to the Commissioning and Start-up Team on Process Unit Operations issues and related area.,54.0,96091.0,20188.0,18793.0,71.63,62.3,3766.0,3808.2,6.87,6.83
linkedin,"ML Engineer, NLP (US-based Firm)",Michael Page,Bali,"Chance to work closely with C-levels/founders|Bali-based for a year, remote working afterwardAbout Our ClientClient is a US-based investment firm expanding in Indonesia.Job DescriptionWorking collaboratively with our team to drive capability enhancement and automation, identify uses of AI and figure out ways algorithms can make workflows more efficient.Data Analysis and Modeling: Collaborate with investment professionals to identify and define key investment problems and develop data-driven solutions. Apply statistical modeling, machine learning techniques, and advanced algorithms to extract insights from diverse datasets and generate investment signals.Machine Learning Development: Design, develop, and implement scalable machine learning systems that analyze large volumes of financial data, market trends, and alternative data sources. Build predictive models, anomaly detection algorithms, and portfolio optimization tools to support investment strategies and risk management.Natural Language Processing (NLP): Utilize NLP techniques to process and analyze unstructured textual data from various sources such as news articles, financial reports, and other media.Develop sentiment analysis, topic modeling, and text classification models to extract valuable insights for investment decision-making.Prompt Engineering: Drafting, refining, and testing text prompts to make sure they are yielding the desired outcome. Integrating AI into our workflows efficiently. Optimizing text prompts based on feedback from our specialists.Model Evaluation and Enhancement: Evaluate the performance and effectiveness of developed models, identify areas for improvement, and fine-tune models to enhance accuracy, robustness, and speed. Conduct backtesting and simulation analysis to assess model performance and refine investment strategies.Data Engineering and Integration: Collaborate with data engineers and architects to design and implement efficient data pipelines, ensuring the availability, integrity, and quality of data.Explore and integrate external datasets to augment internal research capabilities.Collaboration and Communication: Work closely with our CTO/CIA, investment team, and other stakeholders to understand business requirements, communicate findings, and contribute to the fund's investment research process. Collaborate in cross-functional teams to deliver innovative solutions and support investment decision-making.Stay Current with Industry Trends: Keep abreast of the latest developments, research, and emerging trends in data science, machine learning, and NLP within the financial industry. Apply new methodologies, tools, and technologies to drive continuous improvement and innovation in our research processes.The Successful ApplicantAn advanced degree in a quantitative field such as Computer Science, Data Science, Statistics,Artificial Intelligence, Machine Learning, Mathematics, or a related discipline. Demonstrated exceptional academic performance as evidenced by being in the top 20% of graduates, and/or possess an outstanding university transcript reflecting consistently high grades and a strong academic record.Solid experience (1-3 years) in developing and implementing machine learning models and algorithms in a professional setting, preferably within the financial industry.Strong proficiency in programming languages such as Python or R, with expertise in relevant libraries and frameworks for data analysis, machine learning, and NLP (e.g., ChatGPT, TensorFlow, PyTorch, Scikit-learn, NLTK)Demonstrated expertise in applying statistical modeling, machine learning, and NLP techniques to real-world problems, with a track record of delivering actionable insights and tangible results.Experience with financial data, market data, and related technologies such as time series analysis, portfolio optimization, or alternative data integration is highly desirable.Familiarity with cloud platforms (in particular AWS or Azure) and distributed computing frameworks is a plus.Strong problem-solving skills, critical thinking abilities, and attention to detail.Effective communication skills, with the ability to present complex technical concepts to non-technical stakeholders.Ability to work in a dynamic and fast-paced environment, multitask, and meet deadlines.What's on OfferChance to work closely with C-levels/foundersBali-based for a year, remote working afterwardGreat opportunity for investment/trading enthusiastsContact: Clairine LontengQuote job ref: JN-062023-6091076",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
linkedin,Data Science (US-based Firm),Michael Page,Bali,"Chance to work closely with C-levels/founders|Bali-based for a year, remote working afterwardAbout Our ClientClient is a US-based investment firm expanding in Indonesia.Job DescriptionCollect, clean, and preprocess large-scale datasets from various sources for analysis.Apply statistical analysis techniques and mathematical modeling to uncover patterns, trends, and relationships within the data.Develop and implement machine learning algorithms for data classification, regression, clustering, or recommendation systems.Utilize programming languages (such as Python, R, or SQL) and data manipulation techniques to extract, transform, and load data for analysis.Build predictive models to support business decision-making, optimize processes, or solve specific problems.Conduct hypothesis testing, statistical inference, and perform rigorous validation of models and findings.Visualize data and present results in a clear, concise, and visually appealing manner to stakeholders.Collaborate closely with cross-functional teams, including data engineers, business analysts, and domain experts, to identify data requirements and provide insights that drive actionable outcomes.Stay up-to-date with the latest advancements in data science, machine learning, and statistical modeling techniques, and identify opportunities for their application in our organization.Communicate complex technical concepts and findings to non-technical stakeholders effectively.Quantitative Research and Analysis:Collaborate with the investment team to develop and implement quantitative models, algorithms, and strategies for impact-focused investment decisions.Conduct statistical analysis, time series analysis, and data mining to identify patterns, trends, and opportunities in financial and alternative data sources.Support portfolio optimization, risk management, and performance measurement through quantitative analysis and backtesting.The Successful ApplicantA bachelor's or master's degree in a quantitative field such as Mathematics, Statistics, Computer Science, or a related discipline. A Ph.D. is a plus. Demonstrated exceptional academic performance as evidenced by being in the top 20% of graduates, and/or possess an outstanding university transcript reflecting consistently high grades and a strong academic record.Proven experience as Data Scientist or a similar role, demonstrating a strong background in data analysis, statistical modeling, and machine learning.Strong mathematical and statistical skills, with the ability to apply advanced techniques to solve complex problems.Solid understanding of experimental design, hypothesis testing, and statistical inference.Excellent data visualization skills, with the ability to effectively communicate complex findings to both technical and non-technical audiences.Strong problem-solving abilities and a detail-oriented approach to data analysis.Effective communication and collaboration skills, with the ability to work in cross-functional teams and contribute to a collaborative work environment.Solid understanding of data engineering concepts, including data modeling, ETL (Extract, Transform, Load) processes, data warehousing, and data integration.Proficiency in programming languages such as Python or R, and familiarity with data manipulation tools and techniques (SQL, Pandas, NumPy, etc.).Experience with machine learning frameworks (such as scikit-learn, TensorFlow, or PyTorch) and knowledge of various algorithms for classification, regression, clustering, or recommendation systems.Familiarity with quantitative finance concepts, investment strategies, and financial data sources.What's on OfferChance to work closely with C-levels/foundersBali-based for a year, remote working afterwardGreat opportunity for investment/trading enthusiastsContact: Clairine LontengQuote job ref: JN-062023-6091077",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
linkedin,Lead Data Scientists,Agoda,Bali,"About AgodaAgoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.Get to Know Our TeamThe Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.The OpportunityWe are looking for ambitious and agile data scientists that would like to seize the opportunity to work on some of the most challenging productive machine learning and big data platforms worldwide, processing some 600B events every day and making some 5B predictions.As part of the Data Science and Machine Learning (AI/ML) team you will be exposed to real-world challenges such as: dynamic pricing, predicting customer intents in real time, ranking search results to maximize lifetime value, classifying and deep learning content and personalization signals from unstructured data such as images and text, making personalized recommendations, innovating algorithm-supported promotions and products for supply partners, discovering insights from big data, and innovating the user experience. To tackle these challenges, you will have the opportunity to work on one of the world’s largest ML infrastructure employing dozens of GPUs working in parallel, 30K+ CPU cores and 150TB of memory.In This Role, You’ll Get toDesign, code, experiment and implement models and algorithms to maximize customer experience, supply side value, business outcomes, and infrastructure readinessMine a big data of hundreds of millions of customers and more than 600M daily user generated events, supplier and pricing data, and discover actionable insights to drive improvements and innovationWork with developers and a variety of business owners to deliver daily results with the best qualityResearch discover and harness new ideas that can make a differenceWhat You’ll Need To Succeed4+ years hands-on data science experienceExcellent understanding of AI/ML/DL and Statistics, as well as coding proficiency using related open source libraries and frameworksSignificant proficiency in SQL and languages like Python, PySpark and/or ScalaCan lead, work independently as well as play a key role in a teamGood communication and interpersonal skills for working in a multicultural work environmentIt’s Great if You HavePhD or MSc in Computer Science / Operations Research / Statistics or other quantitative fieldsExperience in NLP, image processing and/or recommendation systemsHands on experience in data engineering, working with big data framework like Spark/HadoopExperience in data science for e-commerce and/or OTAWe welcome both local and international applications for this role. Full visa sponsorship and relocation assistance available for eligible candidates.#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #tokyo #osaka #kualalumpur #malta #amsterdam #oslo #manila #warsaw #krakow #doha #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #IT #4Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Back End Developer,Lakeba,Bali,"Develop or maintain web services or web applications using Microsoft technical stack including C#, ASP. NET MVC, REST principles, SQL Server.",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Data Analyst,PT In Fashion,Bali,"Entry-level candidates are welcome; however, proven experience in data analysis is advantageous. Bachelor’s Degree or higher from top university in a…",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Sales and Marketing Manager,Marriott Vacations Worldwide,Bali,Analysis - The ability to create and maintain spreadsheets as well as analyze and summarize financial data using appropriate financial software.,60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Web Developer,Bali Staff Solutions,Bali,"Maintain an understanding of the latest web applications and programming practices through education, study and participation in conferences, workshops and…",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Mobile Developer,Alterra,Bali,Proven working experience in Android app development and Have published at least one original Android app. Translate designs and wireframes into high quality…,60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Mobile Developer,Varnion Technology Semesta,Bali,"Proven experience in mobile app development using Flutter, with at least 1 years of relevant work experience. Stay up-to-date with the latest Flutter and mobile…",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Full Stack Developer,Appetiser,Bali,"Has experience in the IT industry for 3 years; background in web or mobile app development, and basic programming fundamentals.",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Network Engineer,PT Jinom Network Indonesia,Bali,"Laki-laki maksimal usia 28 Tahun. Memiliki keahlian dalam mengkonfigurasi Mikrotik, Ubiquity, Cisco dan dapat mengoperasikan OS Windows, Linux, dan VM.",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Mobile Developer,Varnion Technology Semesta,Bali,Contributing to the development of project schedules and workflows. Recommending changes and enhancements to software applications.,60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Engineering Intern,ZettaByte Pte. Ltd.,Bali,"Excellent Collaboration and Communication Skills. Proficient in English both oral and written. Available to do internship in Bali, Indonesia.",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
linkedin,"ML Engineer, NLP (US-based Firm)",Michael Page,Bali,"Chance to work closely with C-levels/founders|Bali-based for a year, remote working afterwardAbout Our ClientClient is a US-based investment firm expanding in Indonesia.Job DescriptionWorking collaboratively with our team to drive capability enhancement and automation, identify uses of AI and figure out ways algorithms can make workflows more efficient.Data Analysis and Modeling: Collaborate with investment professionals to identify and define key investment problems and develop data-driven solutions. Apply statistical modeling, machine learning techniques, and advanced algorithms to extract insights from diverse datasets and generate investment signals.Machine Learning Development: Design, develop, and implement scalable machine learning systems that analyze large volumes of financial data, market trends, and alternative data sources. Build predictive models, anomaly detection algorithms, and portfolio optimization tools to support investment strategies and risk management.Natural Language Processing (NLP): Utilize NLP techniques to process and analyze unstructured textual data from various sources such as news articles, financial reports, and other media.Develop sentiment analysis, topic modeling, and text classification models to extract valuable insights for investment decision-making.Prompt Engineering: Drafting, refining, and testing text prompts to make sure they are yielding the desired outcome. Integrating AI into our workflows efficiently. Optimizing text prompts based on feedback from our specialists.Model Evaluation and Enhancement: Evaluate the performance and effectiveness of developed models, identify areas for improvement, and fine-tune models to enhance accuracy, robustness, and speed. Conduct backtesting and simulation analysis to assess model performance and refine investment strategies.Data Engineering and Integration: Collaborate with data engineers and architects to design and implement efficient data pipelines, ensuring the availability, integrity, and quality of data.Explore and integrate external datasets to augment internal research capabilities.Collaboration and Communication: Work closely with our CTO/CIA, investment team, and other stakeholders to understand business requirements, communicate findings, and contribute to the fund's investment research process. Collaborate in cross-functional teams to deliver innovative solutions and support investment decision-making.Stay Current with Industry Trends: Keep abreast of the latest developments, research, and emerging trends in data science, machine learning, and NLP within the financial industry. Apply new methodologies, tools, and technologies to drive continuous improvement and innovation in our research processes.The Successful ApplicantAn advanced degree in a quantitative field such as Computer Science, Data Science, Statistics,Artificial Intelligence, Machine Learning, Mathematics, or a related discipline. Demonstrated exceptional academic performance as evidenced by being in the top 20% of graduates, and/or possess an outstanding university transcript reflecting consistently high grades and a strong academic record.Solid experience (1-3 years) in developing and implementing machine learning models and algorithms in a professional setting, preferably within the financial industry.Strong proficiency in programming languages such as Python or R, with expertise in relevant libraries and frameworks for data analysis, machine learning, and NLP (e.g., ChatGPT, TensorFlow, PyTorch, Scikit-learn, NLTK)Demonstrated expertise in applying statistical modeling, machine learning, and NLP techniques to real-world problems, with a track record of delivering actionable insights and tangible results.Experience with financial data, market data, and related technologies such as time series analysis, portfolio optimization, or alternative data integration is highly desirable.Familiarity with cloud platforms (in particular AWS or Azure) and distributed computing frameworks is a plus.Strong problem-solving skills, critical thinking abilities, and attention to detail.Effective communication skills, with the ability to present complex technical concepts to non-technical stakeholders.Ability to work in a dynamic and fast-paced environment, multitask, and meet deadlines.What's on OfferChance to work closely with C-levels/foundersBali-based for a year, remote working afterwardGreat opportunity for investment/trading enthusiastsContact: Clairine LontengQuote job ref: JN-062023-6091076",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Ios Developer,Hubs.Network,Bali,"Develop and maintain iOS applications using Swift and Objective-C. Collaborate with cross-functional teams to define, design, and ship new features.",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
linkedin,Flutter Engineer,"AYANA Resort and Spa, BALI",Bali,"AYANA Hospitality is looking for an experienced Flutter Engineer to join our team. As a Flutter Engineer, you will be responsible for developing high-quality mobile applications for our hospitality business. You will be working closely with our UX designers and software developers to create efficient and user-friendly applications that will help our customers plan and enjoy their stay at our hotels and resorts. The ideal candidate will have a passion for mobile development and a drive to stay up-to-date with industry trends and advancements.ResponsibilitiesBuilding innovative, user-centered mobile web and native apps for guests and internal teams of AYANA hotelsDevelop and maintain mobile applications for Web, Android and iOS using FlutterWork with product owners/managers and designers to gather requirements and translate them into technical specificationsWrite clean, well-documented, and maintainable codeTest and debug applicationsWork with other engineers to deliver high-quality softwareAnalyze and troubleshoot performance issuesRequirementsBachelor’s degree in Computer Science/Engineering or a related field2+ years of experience with Flutter (web + android + iOSKnowledge of Melos and FVM is a big plusStay up-to-date with the latest Flutter developmentsExperience with version control systems (Git) and CI/CDExperience with mobile app development best practiceExcellent communication skills and ability to collaborate with cross-functional teamsAbility to communicate in English",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
linkedin,"ML Engineer, NLP (US-based Firm)",Michael Page,Bali,"Chance to work closely with C-levels/founders|Bali-based for a year, remote working afterwardAbout Our ClientClient is a US-based investment firm expanding in Indonesia.Job DescriptionWorking collaboratively with our team to drive capability enhancement and automation, identify uses of AI and figure out ways algorithms can make workflows more efficient.Data Analysis and Modeling: Collaborate with investment professionals to identify and define key investment problems and develop data-driven solutions. Apply statistical modeling, machine learning techniques, and advanced algorithms to extract insights from diverse datasets and generate investment signals.Machine Learning Development: Design, develop, and implement scalable machine learning systems that analyze large volumes of financial data, market trends, and alternative data sources. Build predictive models, anomaly detection algorithms, and portfolio optimization tools to support investment strategies and risk management.Natural Language Processing (NLP): Utilize NLP techniques to process and analyze unstructured textual data from various sources such as news articles, financial reports, and other media.Develop sentiment analysis, topic modeling, and text classification models to extract valuable insights for investment decision-making.Prompt Engineering: Drafting, refining, and testing text prompts to make sure they are yielding the desired outcome. Integrating AI into our workflows efficiently. Optimizing text prompts based on feedback from our specialists.Model Evaluation and Enhancement: Evaluate the performance and effectiveness of developed models, identify areas for improvement, and fine-tune models to enhance accuracy, robustness, and speed. Conduct backtesting and simulation analysis to assess model performance and refine investment strategies.Data Engineering and Integration: Collaborate with data engineers and architects to design and implement efficient data pipelines, ensuring the availability, integrity, and quality of data.Explore and integrate external datasets to augment internal research capabilities.Collaboration and Communication: Work closely with our CTO/CIA, investment team, and other stakeholders to understand business requirements, communicate findings, and contribute to the fund's investment research process. Collaborate in cross-functional teams to deliver innovative solutions and support investment decision-making.Stay Current with Industry Trends: Keep abreast of the latest developments, research, and emerging trends in data science, machine learning, and NLP within the financial industry. Apply new methodologies, tools, and technologies to drive continuous improvement and innovation in our research processes.The Successful ApplicantAn advanced degree in a quantitative field such as Computer Science, Data Science, Statistics,Artificial Intelligence, Machine Learning, Mathematics, or a related discipline. Demonstrated exceptional academic performance as evidenced by being in the top 20% of graduates, and/or possess an outstanding university transcript reflecting consistently high grades and a strong academic record.Solid experience (1-3 years) in developing and implementing machine learning models and algorithms in a professional setting, preferably within the financial industry.Strong proficiency in programming languages such as Python or R, with expertise in relevant libraries and frameworks for data analysis, machine learning, and NLP (e.g., ChatGPT, TensorFlow, PyTorch, Scikit-learn, NLTK)Demonstrated expertise in applying statistical modeling, machine learning, and NLP techniques to real-world problems, with a track record of delivering actionable insights and tangible results.Experience with financial data, market data, and related technologies such as time series analysis, portfolio optimization, or alternative data integration is highly desirable.Familiarity with cloud platforms (in particular AWS or Azure) and distributed computing frameworks is a plus.Strong problem-solving skills, critical thinking abilities, and attention to detail.Effective communication skills, with the ability to present complex technical concepts to non-technical stakeholders.Ability to work in a dynamic and fast-paced environment, multitask, and meet deadlines.What's on OfferChance to work closely with C-levels/foundersBali-based for a year, remote working afterwardGreat opportunity for investment/trading enthusiastsContact: Clairine LontengQuote job ref: JN-062023-6091076",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,User Interface Designer,FINNS Beach Club,Bali,Analyzing and actively discussing project requirements. Produce high-fidelity UI prototypes throughout the entire design process.,60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,User Interface Designer,High and Low Headhunters,Bali,The ideal candidate is responsible for designing the user interface and enhancing the overall user experience of our digital products.,60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Graphic Designer,VOXLAB,Bali,"Develop graphics for social media platforms. Develop and design logos, icons, and other branding materials for projects.",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,User Interface Designer,Timedoor,Bali,"As an intern, you will have the opportunity to work on real projects, collaborate with experienced designers, and gain valuable hands-on experience in the field…",60.0,147744.0,31288.0,35992.0,74.88,75.86,4317.4,4362.7,5.63,5.37
indeed,Back End Developer,PT. Media Sarana Data (GMedia Yogyakarta),DI Yogyakarta,"Berdiri pada bulan januari 2009 di kota Jogjakarta, dan seiring meningkatnya permintaan di beberapa kota maka saat ini kami telah mempunyai kantor cabang di…",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
